"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3,789699832E1	6,473922729E0	-2,780151367E-1	8,409027100E0	1,061605881E1
3,790093508E1	6,473922729E0	-3,163299561E-1	8,447341919E0	1,064750326E1
3,790487185E1	6,397308350E0	-4,312438965E-1	8,562255859E0	1,069690380E1
3,790883914E1	6,435623169E0	-4,312438965E-1	8,638870239E0	1,078115466E1
3,791277590E1	6,435623169E0	-4,312438965E-1	8,677185059E0	1,081188038E1
3,791671267E1	6,473922729E0	-3,929443359E-1	8,562255859E0	1,074142943E1
3,792064944E1	6,473922729E0	-4,695587158E-1	8,600570679E0	1,077506273E1
3,792458621E1	6,512237549E0	-5,461730957E-1	8,638870239E0	1,083224916E1
3,792855349E1	6,550537109E0	-5,078582764E-1	8,715484619E0	1,091453749E1
3,793249026E1	6,588851929E0	-4,695587158E-1	8,753799438E0	1,096642420E1
3,793642703E1	6,627151489E0	-5,078582764E-1	8,677185059E0	1,093026063E1
3,794036379E1	6,665466309E0	-5,078582764E-1	8,677185059E0	1,095353375E1
3,794430056E1	6,703765869E0	-4,312438965E-1	8,753799438E0	1,103428533E1
3,794826785E1	6,703765869E0	-3,546295166E-1	8,677185059E0	1,097086047E1
3,795220462E1	6,780380249E0	-3,163299561E-1	8,715484619E0	1,104686802E1
3,795614138E1	6,780380249E0	-3,163299561E-1	8,715484619E0	1,104686802E1
3,796007815E1	6,818695068E0	-2,780151367E-1	8,792098999E0	1,112982029E1
3,796404544E1	6,780380249E0	-2,397155762E-1	8,868713379E0	1,116624811E1
3,796798220E1	6,703765869E0	-2,780151367E-1	8,907028198E0	1,115136407E1
3,797191897E1	6,550537109E0	-2,397155762E-1	8,983642578E0	1,112082883E1
3,797585574E1	6,359008789E0	-2,014007568E-1	9,021942139E0	1,103961027E1
3,797979250E1	6,205780029E0	-2,397155762E-1	9,098556519E0	1,101602923E1
3,798375979E1	6,090850830E0	-2,780151367E-1	9,098556519E0	1,095260184E1
3,798769656E1	5,861007690E0	-3,546295166E-1	9,098556519E0	1,082870740E1
3,799163333E1	5,746093750E0	-3,929443359E-1	9,136871338E0	1,080066741E1
3,799557009E1	5,554550171E0	-3,163299561E-1	9,098556519E0	1,066474674E1
3,799950686E1	5,439636230E0	-3,929443359E-1	9,060256958E0	1,057507937E1
3,800347415E1	5,324707031E0	-3,546295166E-1	9,060256958E0	1,051506173E1
3,800741091E1	5,516250610E0	1,433715820E-1	9,060256958E0	1,060838500E1
3,801134768E1	5,439636230E0	2,966003418E-1	9,098556519E0	1,060477934E1
3,801528445E1	5,248092651E0	2,199859619E-1	9,021942139E0	1,043965087E1
3,801922122E1	5,094863892E0	1,050567627E-1	9,021942139E0	1,036166565E1
3,802318850E1	5,018249512E0	-4,817199707E-2	8,868713379E0	1,019015337E1
3,802712527E1	4,826721191E0	-2,014007568E-1	8,907028198E0	1,013276621E1
3,803106204E1	4,750106812E0	-2,780151367E-1	8,907028198E0	1,009831463E1
3,803499880E1	4,673492432E0	-3,546295166E-1	9,021942139E0	1,016674646E1
3,803893557E1	4,558563232E0	-4,312438965E-1	9,060256958E0	1,015158737E1
3,804290286E1	4,481948853E0	-5,461730957E-1	9,251785278E0	1,029474144E1
3,804683962E1	4,520263672E0	-5,844726562E-1	9,328399658E0	1,038236159E1
3,805077639E1	4,558563232E0	-6,994018555E-1	9,328399658E0	1,040618575E1
3,805471316E1	4,635177612E0	-7,760162354E-1	9,366714478E0	1,047961892E1
3,805864993E1	4,826721191E0	-8,143157959E-1	9,328399658E0	1,053467550E1
3,806261721E1	4,941635132E0	-9,292449951E-1	9,290100098E0	1,056357960E1
3,806655398E1	5,133178711E0	-9,292449951E-1	9,213485718E0	1,058779198E1
3,807049075E1	5,324707031E0	-1,044158936E0	9,175170898E0	1,065957475E1
3,807442752E1	5,554550171E0	-1,005859375E0	9,060256958E0	1,067487877E1
3,807836428E1	5,669479370E0	-1,044158936E0	9,060256958E0	1,073878580E1
3,808230105E1	5,822708130E0	-1,005859375E0	8,983642578E0	1,075274463E1
3,808626834E1	5,975936890E0	-9,675445557E-1	8,830413818E0	1,070626790E1
3,809020510E1	6,167465210E0	-9,675445557E-1	8,753799438E0	1,075187306E1
3,809414187E1	6,359008789E0	-9,675445557E-1	8,677185059E0	1,080123492E1
3,809807864E1	6,512237549E0	-8,909301758E-1	8,638870239E0	1,085509436E1
3,810201541E1	6,665466309E0	-8,909301758E-1	8,638870239E0	1,094770646E1
3,810598269E1	6,780380249E0	-7,760162354E-1	8,638870239E0	1,100935223E1
3,810991946E1	6,856994629E0	-6,994018555E-1	8,792098999E0	1,117177439E1
3,811385623E1	6,971923828E0	-6,227874756E-1	8,792098999E0	1,123817560E1
3,811779299E1	7,010223389E0	-5,078582764E-1	8,868713379E0	1,131614904E1
3,812172976E1	7,048538208E0	-3,929443359E-1	8,945327759E0	1,139540192E1
3,812569705E1	7,125152588E0	-2,780151367E-1	8,983642578E0	1,146956520E1
3,812963381E1	7,086837769E0	-3,546295166E-1	8,983642578E0	1,144791971E1
3,813357058E1	7,086837769E0	-2,780151367E-1	9,098556519E0	1,153621657E1
3,813750735E1	7,048538208E0	-2,397155762E-1	8,983642578E0	1,142126037E1
3,814147463E1	7,010223389E0	-2,397155762E-1	8,983642578E0	1,139765456E1
3,814541140E1	6,895309448E0	-2,397155762E-1	9,021942139E0	1,135773727E1
3,814934817E1	6,933609009E0	-2,014007568E-1	8,983642578E0	1,134994846E1
3,815328494E1	6,933609009E0	-1,247863770E-1	9,136871338E0	1,147052411E1
3,815722170E1	6,856994629E0	-1,247863770E-1	9,175170898E0	1,145502981E1
3,816118899E1	6,627151489E0	-2,014007568E-1	9,136871338E0	1,128902640E1
3,816512576E1	6,435623169E0	-2,014007568E-1	9,136871338E0	1,117766638E1
3,816906252E1	6,244079590E0	-3,546295166E-1	9,136871338E0	1,107233985E1
3,817299929E1	6,205780029E0	-4,695587158E-1	9,175170898E0	1,108674669E1
3,817693606E1	6,014236450E0	-5,078582764E-1	9,213485718E0	1,101441234E1
3,818090335E1	5,861007690E0	-5,844726562E-1	9,290100098E0	1,099995360E1
3,818484011E1	5,707778931E0	-6,610870361E-1	9,366714478E0	1,098868129E1
3,818877688E1	5,516250610E0	-6,994018555E-1	9,328399658E0	1,085989060E1
3,819271365E1	5,439636230E0	-6,610870361E-1	9,366714478E0	1,085182098E1
3,819665042E1	5,439636230E0	-6,610870361E-1	9,366714478E0	1,085182098E1
3,820061770E1	5,439636230E0	-6,227874756E-1	9,328399658E0	1,081649420E1
3,820455447E1	5,439636230E0	-5,844726562E-1	9,251785278E0	1,074833854E1
3,820849124E1	5,516250610E0	-5,461730957E-1	9,175170898E0	1,071965890E1
3,821242800E1	5,516250610E0	-5,461730957E-1	9,021942139E0	1,058880379E1
3,821636477E1	5,516250610E0	-5,078582764E-1	8,830413818E0	1,042416179E1
3,822030154E1	5,516250610E0	-5,461730957E-1	8,638870239E0	1,026437552E1
3,822426882E1	5,516250610E0	-5,844726562E-1	8,447341919E0	1,010585051E1
3,822820559E1	5,669479370E0	-5,844726562E-1	8,332412720E0	1,009523186E1
3,823214236E1	5,707778931E0	-5,844726562E-1	8,179183960E0	9,990965862E0
3,823607913E1	5,861007690E0	-5,078582764E-1	8,140884399E0	1,004406939E1
3,824001589E1	5,937622070E0	-5,078582764E-1	8,064270020E0	1,002724922E1
3,824398318E1	6,090850830E0	-4,695587158E-1	8,025955200E0	1,008637230E1
3,824791995E1	6,205780029E0	-4,312438965E-1	8,064270020E0	1,018479887E1
3,825185671E1	6,244079590E0	-3,163299561E-1	8,064270020E0	1,020397205E1
3,825579348E1	6,282394409E0	-2,780151367E-1	8,140884399E0	1,028687371E1
3,825973025E1	6,359008789E0	-2,397155762E-1	8,255798340E0	1,042365879E1
3,826369754E1	6,435623169E0	-1,247863770E-1	8,332412720E0	1,052909868E1
3,826763430E1	6,473922729E0	-4,817199707E-2	8,447341919E0	1,064291227E1
3,827157107E1	6,435623169E0	-9,857177734E-3	8,523956299E0	1,068059800E1
3,827550784E1	6,397308350E0	-9,857177734E-3	8,638870239E0	1,074968513E1
3,827947512E1	6,359008789E0	-9,857177734E-3	8,753799438E0	1,081970862E1
3,828341189E1	6,320693970E0	-4,817199707E-2	8,830413818E0	1,085954424E1
3,828734866E1	6,282394409E0	-9,857177734E-3	8,945327759E0	1,093103222E1
3,829128543E1	6,282394409E0	-4,817199707E-2	9,098556519E0	1,105687708E1
3,829522219E1	6,167465210E0	-4,817199707E-2	9,060256958E0	1,096030126E1
3,829918948E1	6,167465210E0	-1,247863770E-1	9,175170898E0	1,105608248E1
3,830312624E1	6,052551270E0	-4,817199707E-2	9,098556519E0	1,092791966E1
3,830706301E1	6,014236450E0	-4,817199707E-2	9,098556519E0	1,090674522E1
3,831099978E1	5,937622070E0	-4,817199707E-2	9,136871338E0	1,089679284E1
3,831493655E1	5,899322510E0	2,844238281E-2	9,175170898E0	1,090809681E1
3,831890383E1	5,899322510E0	1,433715820E-1	9,060256958E0	1,081253058E1
3,832284060E1	5,822708130E0	1,433715820E-1	9,021942139E0	1,073871153E1
3,832677737E1	5,746093750E0	1,816711426E-1	8,868713379E0	1,056904323E1
3,833071414E1	5,784393311E0	2,199859619E-1	8,715484619E0	1,046266084E1
3,833465090E1	5,746093750E0	2,199859619E-1	8,638870239E0	1,037767152E1
3,833861819E1	5,784393311E0	2,582855225E-1	8,485641479E0	1,027287831E1
3,834255496E1	5,861007690E0	2,582855225E-1	8,332412720E0	1,019054583E1
3,834649172E1	5,861007690E0	2,199859619E-1	8,294113159E0	1,015835213E1
3,835042849E1	5,937622070E0	2,199859619E-1	8,217498779E0	1,014056388E1
3,835436526E1	6,014236450E0	1,816711426E-1	8,255798340E0	1,021578439E1
3,835833254E1	6,052551270E0	1,816711426E-1	8,255798340E0	1,023838793E1
3,836226931E1	6,129165649E0	1,433715820E-1	8,294113159E0	1,031404577E1
3,836620608E1	6,244079590E0	2,199859619E-1	8,447341919E0	1,050687914E1
3,837014285E1	6,244079590E0	2,199859619E-1	8,562255859E0	1,059948816E1
3,837407962E1	6,167465210E0	2,582855225E-1	8,715484619E0	1,068007541E1
3,837801638E1	6,090850830E0	2,966003418E-1	8,677185059E0	1,060565774E1
3,838198367E1	6,014236450E0	4,115142822E-1	8,907028198E0	1,075525618E1
3,838592044E1	6,090850830E0	4,498291016E-1	8,983642578E0	1,086308630E1
3,838985720E1	6,014236450E0	4,881286621E-1	9,060256958E0	1,088565872E1
3,839379397E1	6,052551270E0	6,030578613E-1	9,098556519E0	1,094444089E1
3,839773074E1	6,129165649E0	5,647430420E-1	9,213485718E0	1,108033959E1
3,840169802E1	6,205780029E0	6,413574219E-1	9,328399658E0	1,122239214E1
3,840563479E1	6,244079590E0	6,030578613E-1	9,443328857E0	1,133704850E1
3,840957156E1	6,282394409E0	6,030578613E-1	9,481628418E0	1,139005864E1
3,841350833E1	6,282394409E0	6,413574219E-1	9,558242798E0	1,145599512E1
3,841747561E1	6,282394409E0	6,030578613E-1	9,596557617E0	1,148590773E1
3,842141238E1	6,320693970E0	5,264434814E-1	9,558242798E0	1,147119525E1
3,842534915E1	6,244079590E0	4,115142822E-1	9,558242798E0	1,142444219E1
3,842928591E1	6,244079590E0	2,966003418E-1	9,443328857E0	1,132488241E1
3,843322268E1	6,205780029E0	3,348999023E-1	9,405014038E0	1,127289460E1
3,843718997E1	6,282394409E0	2,966003418E-1	9,213485718E0	1,115548163E1
3,844112673E1	6,359008789E0	2,966003418E-1	9,136871338E0	1,113586020E1
3,844506350E1	6,359008789E0	2,582855225E-1	8,983642578E0	1,100952034E1
3,844900027E1	6,435623169E0	2,199859619E-1	8,868713379E0	1,095991407E1
3,845293704E1	6,473922729E0	2,582855225E-1	8,677185059E0	1,082921638E1
3,845690432E1	6,550537109E0	2,582855225E-1	8,562255859E0	1,078371333E1
3,846084109E1	6,550537109E0	2,966003418E-1	8,485641479E0	1,072397405E1
3,846477786E1	6,473922729E0	3,732147217E-1	8,409027100E0	1,061897836E1
3,846871462E1	6,512237549E0	4,881286621E-1	8,409027100E0	1,064702983E1
3,847265139E1	6,473922729E0	5,647430420E-1	8,447341919E0	1,065777630E1
3,847661868E1	6,397308350E0	6,796722412E-1	8,409027100E0	1,058769310E1
3,848055544E1	6,320693970E0	7,179718018E-1	8,562255859E0	1,066671839E1
3,848449221E1	6,244079590E0	7,945861816E-1	8,600570679E0	1,065784749E1
3,848842898E1	6,167465210E0	9,478149414E-1	8,677185059E0	1,068782114E1
3,849236575E1	6,090850830E0	9,861297607E-1	8,715484619E0	1,067851056E1
3,849633303E1	5,937622070E0	1,101043701E0	8,753799438E0	1,063469124E1
3,850026980E1	5,822708130E0	1,215972900E0	8,677185059E0	1,052026904E1
3,850420657E1	5,746093750E0	1,292587280E0	8,677185059E0	1,048722632E1
3,850814334E1	5,746093750E0	1,330886841E0	8,792098999E0	1,058724978E1
3,851208010E1	5,707778931E0	1,407501221E0	8,792098999E0	1,057642685E1
3,851604739E1	5,746093750E0	1,407501221E0	8,830413818E0	1,062896332E1
3,851998416E1	5,822708130E0	1,407501221E0	8,830413818E0	1,067057627E1
3,852392092E1	5,975936890E0	1,330886841E0	8,830413818E0	1,074519845E1
3,852785769E1	6,052551270E0	1,292587280E0	8,830413818E0	1,078333747E1
3,853179446E1	6,129165649E0	1,215972900E0	8,830413818E0	1,081764623E1
3,853576174E1	6,282394409E0	1,062744141E0	8,830413818E0	1,088917411E1
3,853969851E1	6,205780029E0	9,861297607E-1	8,868713379E0	1,086914140E1
3,854363528E1	6,205780029E0	9,095153809E-1	8,907028198E0	1,089376314E1
3,854757205E1	6,129165649E0	7,945861816E-1	8,945327759E0	1,087276080E1
3,855150881E1	6,014236450E0	6,796722412E-1	9,060256958E0	1,089592817E1
3,855547610E1	5,975936890E0	6,413574219E-1	9,136871338E0	1,093643355E1
3,855941287E1	5,937622070E0	6,413574219E-1	9,251785278E0	1,101191291E1
3,856334963E1	5,937622070E0	6,413574219E-1	9,366714478E0	1,110864687E1
3,856728640E1	5,937622070E0	5,647430420E-1	9,405014038E0	1,113681191E1
3,857122317E1	5,937622070E0	5,264434814E-1	9,596557617E0	1,129718623E1
3,857519045E1	5,861007690E0	5,647430420E-1	9,711471558E0	1,135706941E1
3,857912722E1	5,746093750E0	5,264434814E-1	9,749786377E0	1,132930141E1
3,858306399E1	5,669479370E0	4,881286621E-1	9,788085938E0	1,132200920E1
3,858700076E1	5,554550171E0	5,647430420E-1	9,826400757E0	1,130177482E1
3,859096804E1	5,477935791E0	4,498291016E-1	9,788085938E0	1,122571838E1
3,859490481E1	5,477935791E0	4,881286621E-1	9,711471558E0	1,116058824E1
3,859884158E1	5,363021851E0	5,264434814E-1	9,558242798E0	1,097265471E1
3,860277835E1	5,248092651E0	5,264434814E-1	9,558242798E0	1,091694209E1
3,860671511E1	5,209793091E0	4,881286621E-1	9,366714478E0	1,072919166E1
3,861068240E1	5,133178711E0	5,264434814E-1	9,328399658E0	1,066047403E1
3,861461916E1	5,133178711E0	6,030578613E-1	9,251785278E0	1,059758148E1
3,861855593E1	5,171478271E0	6,030578613E-1	9,175170898E0	1,054948469E1
3,862249270E1	5,209793091E0	6,030578613E-1	9,098556519E0	1,050187381E1
3,862642947E1	5,209793091E0	6,796722412E-1	9,021942139E0	1,044027482E1
3,863039675E1	5,286407471E0	7,562866211E-1	8,983642578E0	1,045102423E1
3,863433352E1	5,286407471E0	7,945861816E-1	8,868713379E0	1,035526669E1
3,863827029E1	5,363021851E0	8,329010010E-1	8,830413818E0	1,036493780E1
3,864220706E1	5,286407471E0	8,712005615E-1	8,753799438E0	1,026324018E1
3,864614382E1	5,209793091E0	8,712005615E-1	8,677185059E0	1,015846814E1
3,865011111E1	5,209793091E0	8,712005615E-1	8,600570679E0	1,009310410E1
3,865404788E1	5,056564331E0	9,095153809E-1	8,485641479E0	9,919786912E0
3,865798464E1	4,941635132E0	8,712005615E-1	8,447341919E0	9,825290514E0
3,866192141E1	4,865020752E0	8,712005615E-1	8,332412720E0	9,687957425E0
3,866585818E1	4,788406372E0	1,024429321E0	8,409027100E0	9,730880113E0
3,866982546E1	4,635177612E0	9,861297607E-1	8,294113159E0	9,552467561E0
3,867376223E1	4,558563232E0	1,062744141E0	8,179183960E0	9,423851341E0
3,867769900E1	4,405334473E0	1,101043701E0	8,102569580E0	9,288213114E0
3,868163577E1	4,252105713E0	1,177658081E0	8,102569580E0	9,225991294E0
3,868557254E1	4,137191772E0	1,215972900E0	8,064270020E0	9,144801627E0
3,868953982E1	4,060577393E0	1,292587280E0	8,025955200E0	9,087080252E0
3,869347659E1	4,022262573E0	1,292587280E0	8,102569580E0	9,137888809E0
3,869741336E1	4,022262573E0	1,292587280E0	8,140884399E0	9,171879681E0
3,870135012E1	4,060577393E0	1,369201660E0	8,217498779E0	9,267701340E0
3,870528689E1	4,137191772E0	1,369201660E0	8,332412720E0	9,403200023E0
3,870925418E1	4,290420532E0	1,330886841E0	8,447341919E0	9,567473732E0
3,871319094E1	4,367034912E0	1,292587280E0	8,485641479E0	9,630570446E0
3,871712771E1	4,328720093E0	1,254272461E0	8,523956299E0	9,642035471E0
3,872106448E1	4,367034912E0	1,254272461E0	8,677185059E0	9,794780951E0
3,872500124E1	4,367034912E0	1,177658081E0	8,830413818E0	9,921395098E0
3,872896853E1	4,367034912E0	1,062744141E0	8,983642578E0	1,004521045E1
3,873290530E1	4,252105713E0	9,861297607E-1	9,021942139E0	1,002238968E1
3,873684207E1	4,137191772E0	9,095153809E-1	9,175170898E0	1,010580699E1
3,874077883E1	4,098876953E0	8,329010010E-1	9,328399658E0	1,022318720E1
3,874471560E1	3,983963013E0	7,179718018E-1	9,481628418E0	1,030964220E1
3,874868289E1	3,754119873E0	5,264434814E-1	9,673171997E0	1,038945693E1
3,875261965E1	3,600891113E0	4,498291016E-1	9,864700317E0	1,051099783E1
3,875655642E1	3,485961914E0	3,732147217E-1	9,979629517E0	1,057753397E1
3,876049319E1	3,294433594E0	2,582855225E-1	1,005624390E1	1,058527493E1
3,876442996E1	3,141204834E0	1,433715820E-1	1,013285828E1	1,060954948E1
3,876839724E1	3,026275635E0	6,675720215E-2	1,020947266E1	1,064876202E1
3,877233401E1	2,949661255E0	6,675720215E-2	1,028608704E1	1,070086653E1
3,877627078E1	2,796432495E0	2,844238281E-2	1,040100098E1	1,077040691E1
3,878020754E1	2,796432495E0	2,844238281E-2	1,051593018E1	1,088143516E1
3,878417483E1	2,758132935E0	-9,857177734E-3	1,066915894E1	1,101990684E1
3,878811160E1	2,681518555E0	2,844238281E-2	1,070745850E1	1,103816190E1
3,879204836E1	2,681518555E0	2,844238281E-2	1,086068726E1	1,118686187E1
3,879598513E1	2,681518555E0	2,844238281E-2	1,093730164E1	1,126125738E1
3,879992190E1	2,758132935E0	6,675720215E-2	1,101391602E1	1,135421066E1
3,880385867E1	2,681518555E0	-9,857177734E-3	1,109053040E1	1,141010532E1
3,880782595E1	2,719818115E0	2,844238281E-2	1,112884521E1	1,145641372E1
3,881176272E1	2,719818115E0	-9,857177734E-3	1,116714478E1	1,149359083E1
3,881569949E1	2,796432495E0	2,844238281E-2	1,112884521E1	1,147484377E1
3,881963626E1	2,911361694E0	-9,857177734E-3	1,120545959E1	1,157749752E1
3,882360354E1	2,949661255E0	-8,647155762E-2	1,112884521E1	1,151343453E1
3,882754031E1	3,026275635E0	-1,630859375E-1	1,101391602E1	1,142327831E1
3,883147708E1	3,102890015E0	-3,163299561E-1	1,086068726E1	1,129966897E1
3,883541384E1	3,179504395E0	-3,546295166E-1	1,078407288E1	1,124861050E1
3,883935061E1	3,179504395E0	-4,695587158E-1	1,063084412E1	1,110606052E1
3,884331790E1	3,217819214E0	-4,312438965E-1	1,059254456E1	1,107891384E1
3,884725466E1	3,217819214E0	-4,695587158E-1	1,047761536E1	1,097065492E1
3,885119143E1	3,217819214E0	-4,312438965E-1	1,032438660E1	1,082281342E1
3,885512820E1	3,217819214E0	-4,312438965E-1	1,024777222E1	1,074975196E1
3,885906497E1	3,179504395E0	-3,929443359E-1	1,013285828E1	1,062725130E1
3,886303225E1	3,179504395E0	-3,163299561E-1	1,013285828E1	1,062469433E1
3,886696902E1	3,102890015E0	-2,397155762E-1	1,013285828E1	1,060000976E1
3,887090579E1	3,064590454E0	-1,630859375E-1	1,009454346E1	1,055074022E1
3,887484255E1	2,987976074E0	-4,817199707E-2	1,009454346E1	1,052758895E1
3,887877932E1	2,949661255E0	6,675720215E-2	1,009454346E1	1,051688003E1
3,888274661E1	2,873046875E0	1,816711426E-1	1,005624390E1	1,046018375E1
3,888668337E1	2,796432495E0	2,582855225E-1	1,009454346E1	1,047790789E1
3,889062014E1	2,758132935E0	3,348999023E-1	1,009454346E1	1,046992182E1
3,889455691E1	2,834747314E0	4,881286621E-1	1,009454346E1	1,049637411E1
3,889849368E1	2,719818115E0	5,647430420E-1	1,017115784E1	1,054366146E1
3,890246096E1	2,681518555E0	6,413574219E-1	1,024777222E1	1,061219659E1
3,890639773E1	2,643203735E0	7,179718018E-1	1,028608704E1	1,064451013E1
3,891033450E1	2,566589355E0	7,179718018E-1	1,043931580E1	1,077414399E1
3,891427126E1	2,489974976E0	8,329010010E-1	1,051593018E1	1,083874932E1
3,891823855E1	2,375061035E0	8,712005615E-1	1,063084412E1	1,092770570E1
3,892217532E1	2,298446655E0	9,478149414E-1	1,070745850E1	1,099230993E1
3,892611208E1	2,145217896E0	1,062744141E0	1,070745850E1	1,097182995E1
3,893004885E1	2,145217896E0	1,062744141E0	1,070745850E1	1,097182995E1
3,893398562E1	2,068603516E0	1,062744141E0	1,063084412E1	1,088225125E1
3,893795291E1	1,991989136E0	1,062744141E0	1,047761536E1	1,071810941E1
3,894188967E1	2,030288696E0	9,478149414E-1	1,036270142E1	1,060216987E1
3,894582644E1	2,068603516E0	8,712005615E-1	1,028608704E1	1,052813837E1
3,894976321E1	2,068603516E0	7,179718018E-1	1,013285828E1	1,036674591E1
3,895369998E1	2,068603516E0	6,796722412E-1	1,001792908E1	1,025182803E1
3,895766726E1	2,068603516E0	6,030578613E-1	9,903015137E0	1,013471796E1
3,896160403E1	2,106903076E0	5,264434814E-1	9,788085938E0	1,002610640E1
3,896554080E1	2,145217896E0	4,498291016E-1	9,673171997E0	9,918395159E0
3,896947756E1	2,260131836E0	3,348999023E-1	9,519943237E0	9,790284628E0
3,897341433E1	2,413360596E0	2,966003418E-1	9,405014038E0	9,714245734E0
3,897738162E1	2,489974976E0	2,582855225E-1	9,251785278E0	9,584477953E0
3,898131838E1	2,566589355E0	1,816711426E-1	9,136871338E0	9,492249637E0
3,898525515E1	2,681518555E0	1,816711426E-1	9,098556519E0	9,487216498E0
3,898919192E1	2,834747314E0	1,816711426E-1	9,021942139E0	9,458553626E0
3,899312869E1	2,873046875E0	1,050567627E-1	8,983642578E0	9,432458282E0
3,899709597E1	2,873046875E0	1,816711426E-1	8,983642578E0	9,433622672E0
3,900103274E1	2,834747314E0	1,816711426E-1	9,098556519E0	9,531659219E0
3,900496951E1	2,911361694E0	2,582855225E-1	9,136871338E0	9,592974313E0
3,900890628E1	2,834747314E0	3,348999023E-1	9,290100098E0	9,718740150E0
3,901284304E1	2,796432495E0	4,115142822E-1	9,366714478E0	9,783901002E0
3,901681033E1	2,796432495E0	4,498291016E-1	9,481628418E0	9,895638351E0
3,902074710E1	2,758132935E0	5,647430420E-1	9,596557617E0	1,000100745E1
3,902468386E1	2,643203735E0	5,647430420E-1	9,711471558E0	1,008058235E1
3,902862063E1	2,528289795E0	5,647430420E-1	9,826400757E0	1,016215213E1
3,903255740E1	2,489974976E0	5,264434814E-1	9,903015137E0	1,022481427E1
3,903652468E1	2,413360596E0	6,030578613E-1	9,979629517E0	1,028498874E1
3,904046145E1	2,375061035E0	6,413574219E-1	9,979629517E0	1,027838798E1
3,904439822E1	2,413360596E0	5,647430420E-1	1,009454346E1	1,039437596E1
3,904833499E1	2,336746216E0	6,413574219E-1	1,017115784E1	1,045582010E1
3,905227175E1	2,221832275E0	6,030578613E-1	1,017115784E1	1,042845478E1
